;ID_Bestand;Titel;Autoren;Jahr;Gattung;Kennung;Zugriffsort
1390;1391;Erec und Enide;Chrétien de Troyes;1170.0;Versepos;RfG98371;xGo40936
1391;1392;Erec und Enide;Chrétien de Troyes;1170.0;Versepos;yWG75981;ZNi30429
1392;1393;Wir Kinder vom Bahnhof Zoo;Christiane F.;1978.0;Sachbuch;tDb98402;aHj19350
1393;1394;Wir Kinder vom Bahnhof Zoo;Christiane F.;1978.0;Sachbuch;kYc51436;IVY60972
1394;1395;Wir Kinder vom Bahnhof Zoo;Christiane F.;1978.0;Sachbuch;wua89652;ACr12643
1395;1396;Wir Kinder vom Bahnhof Zoo;Christiane F.;1978.0;Sachbuch;hdw02867;nxR71029
1396;1397;Wir Kinder vom Bahnhof Zoo;Christiane F.;1978.0;Sachbuch;Lzm04179;DxA74350
1397;1398;Wir Kinder vom Bahnhof Zoo;Christiane F.;1978.0;Sachbuch;czX35892;IEq87062
1398;1399;Wir Kinder vom Bahnhof Zoo;Christiane F.;1978.0;Sachbuch;Xbq76832;pCz67098
1399;1400;Wir Kinder vom Bahnhof Zoo;Christiane F.;1978.0;Sachbuch;ugI12894;VDu48970
1400;1401;Das fehlende Glied in der Kette;Agatha Christie;1920.0;Roman;QLF86291;lZr06459
1401;1402;Das fehlende Glied in der Kette;Agatha Christie;1920.0;Roman;WhA36275;QJM15397
1402;1403;Das fehlende Glied in der Kette;Agatha Christie;1920.0;Roman;rXg05483;Zek83510
1403;1404;Das fehlende Glied in der Kette;Agatha Christie;1920.0;Roman;sFu43501;OpI37968
1404;1405;Das fehlende Glied in der Kette;Agatha Christie;1920.0;Roman;eGm16284;xys18039
1405;1406;Das fehlende Glied in der Kette;Agatha Christie;1920.0;Roman;OHJ39854;skx98204
1406;1407;Das fehlende Glied in der Kette;Agatha Christie;1920.0;Roman;imS46521;QFj52410
1407;1408;Der Zweite Weltkrieg;Winston Churchill;1948.0;Sachbuch;Kme94526;CkG20637
1408;1409;Der Zweite Weltkrieg;Winston Churchill;1948.0;Sachbuch;wDh46283;hlm68703
1409;1410;Der Zweite Weltkrieg;Winston Churchill;1948.0;Sachbuch;PHN17360;RBZ40738
1410;1411;Der Zweite Weltkrieg;Winston Churchill;1948.0;Sachbuch;EvG48071;Qxy60251
1411;1412;Der Zweite Weltkrieg;Winston Churchill;1948.0;Sachbuch;jlt37914;anY19082
1412;1413;Der Zweite Weltkrieg;Winston Churchill;1948.0;Sachbuch;SHh98401;Uhq23651
1413;1414;Der Zweite Weltkrieg;Winston Churchill;1948.0;Sachbuch;Rhq40625;dMq86723
1414;1415;Der Zweite Weltkrieg;Winston Churchill;1948.0;Sachbuch;OAy15482;nHQ46905
1415;1416;Über den Redner;Cicero;-55.0;Philosophie;fxv64172;mQG28391
1416;1417;Über den Redner;Cicero;-55.0;Philosophie;rJp34821;ymI75814
1417;1418;Über den Redner;Cicero;-55.0;Philosophie;DYC27053;vtk27864
1418;1419;Über den Redner;Cicero;-55.0;Philosophie;cjI52039;NPc31902
1419;1420;Über den Redner;Cicero;-55.0;Philosophie;pde40185;Jlb62907
1420;1421;Sämtliche Werke des Wandsbecker Boten;Matthias Claudius;1775.0;Lyrik;yrV08951;CLp20896
1421;1422;Sämtliche Werke des Wandsbecker Boten;Matthias Claudius;1775.0;Lyrik;dMe30715;gyQ67923
1422;1423;Sämtliche Werke des Wandsbecker Boten;Matthias Claudius;1775.0;Lyrik;KcD98526;fJi79685
1423;1424;Sämtliche Werke des Wandsbecker Boten;Matthias Claudius;1775.0;Lyrik;LAk95016;uRe59814
1424;1425;Sämtliche Werke des Wandsbecker Boten;Matthias Claudius;1775.0;Lyrik;OYU38154;Eyc36019
1425;1426;Sämtliche Werke des Wandsbecker Boten;Matthias Claudius;1775.0;Lyrik;hiF46802;LNh90254
1426;1427;Sämtliche Werke des Wandsbecker Boten;Matthias Claudius;1775.0;Lyrik;Igo83590;NKn41730
1427;1428;Der Kummer von Flandern;Hugo Claus;1983.0;Roman;DTq76458;uAM63704
1428;1429;Der Kummer von Flandern;Hugo Claus;1983.0;Roman;yPN14563;tUb28034
1429;1430;Der Kummer von Flandern;Hugo Claus;1983.0;Roman;zPv74608;orD42681
1430;1431;Der Kummer von Flandern;Hugo Claus;1983.0;Roman;RXK80642;BVE60749
1431;1432;Der Kummer von Flandern;Hugo Claus;1983.0;Roman;Wow10276;hBW30825
1432;1433;Der Kummer von Flandern;Hugo Claus;1983.0;Roman;sLR42365;vFT30819
1433;1434;Der Kummer von Flandern;Hugo Claus;1983.0;Roman;FvI59647;Qde57628
1434;1435;Der Kummer von Flandern;Hugo Claus;1983.0;Roman;OHB09861;oDY21869
1435;1436;Vom Kriege;Carl von Clausewitz;1832.0;Sachbuch;FgX91647;LFx38706
1436;1437;Vom Kriege;Carl von Clausewitz;1832.0;Sachbuch;VUZ73540;FvD52803
1437;1438;Vom Kriege;Carl von Clausewitz;1832.0;Sachbuch;HmN13207;FEf12076
1438;1439;Vom Kriege;Carl von Clausewitz;1832.0;Sachbuch;AXR95021;nKH95486
1439;1440;Vom Kriege;Carl von Clausewitz;1832.0;Sachbuch;SXc59374;XOP69015
1440;1441;Vom Kriege;Carl von Clausewitz;1832.0;Sachbuch;Fqj17342;XyY25698
1441;1442;Die Memoiren der Fanny Hill;John Cleland;1749.0;Roman;Jay89463;BeO74083
1442;1443;Die Memoiren der Fanny Hill;John Cleland;1749.0;Roman;Vsz52703;iIE83457
1443;1444;Die Memoiren der Fanny Hill;John Cleland;1749.0;Roman;aZC41039;HZD25381
1444;1445;Die Memoiren der Fanny Hill;John Cleland;1749.0;Roman;YTA34720;kBe17564
1445;1446;Die Memoiren der Fanny Hill;John Cleland;1749.0;Roman;VCR46320;lNG17869
1446;1447;Die Memoiren der Fanny Hill;John Cleland;1749.0;Roman;Fmn76805;miL06594
1447;1448;Die Memoiren der Fanny Hill;John Cleland;1749.0;Roman;oHg80934;PQH06345
1448;1449;Die Memoiren der Fanny Hill;John Cleland;1749.0;Roman;PaB45321;pev23596
1449;1450;Kinder der Nacht;Jean Cocteau;1929.0;Roman;Cmz75401;lJO97042
1450;1451;Kinder der Nacht;Jean Cocteau;1929.0;Roman;KDo51729;kVS75132
1451;1452;Kinder der Nacht;Jean Cocteau;1929.0;Roman;XtT75432;KuS69834
1452;1453;Kinder der Nacht;Jean Cocteau;1929.0;Roman;AJO54197;snF75621
1453;1454;Kinder der Nacht;Jean Cocteau;1929.0;Roman;sMP91865;vJi79603
1454;1455;Kinder der Nacht;Jean Cocteau;1929.0;Roman;utf92730;rpL91704
1455;1456;Kinder der Nacht;Jean Cocteau;1929.0;Roman;cSy96541;LFo28391
1456;1457;Kinder der Nacht;Jean Cocteau;1929.0;Roman;CLN32451;kJt27854
1457;1458;Der Alchimist;Paulo Coelho;1987.0;Roman;CVo04162;spC72310
1458;1459;Der Alchimist;Paulo Coelho;1987.0;Roman;bDJ02469;JBe05769
1459;1460;Der Alchimist;Paulo Coelho;1987.0;Roman;wTl01456;rqA78134
1460;1461;Der Alchimist;Paulo Coelho;1987.0;Roman;eZH50648;eKN23185
1461;1462;Der Alchimist;Paulo Coelho;1987.0;Roman;CMP64395;VXR67324
1462;1463;Der Alchimist;Paulo Coelho;1987.0;Roman;ORe20987;XuV13285
1463;1464;Schande;J. M. Coetzee;1999.0;Roman;Nvg46137;IMs30845
1464;1465;Schande;J. M. Coetzee;1999.0;Roman;rKH71256;Glj59261
1465;1466;Schande;J. M. Coetzee;1999.0;Roman;Kvp50631;SCK68514
1466;1467;Schande;J. M. Coetzee;1999.0;Roman;kjV62513;qSe83509
1467;1468;Schande;J. M. Coetzee;1999.0;Roman;qmI43657;WCS64752
1468;1469;Claudine-Romane;Colette;1900.0;Roman;lRb68493;TKJ36190
1469;1470;Claudine-Romane;Colette;1900.0;Roman;RbX67145;Iod63482
1470;1471;Claudine-Romane;Colette;1900.0;Roman;xBO17938;taJ75836
1471;1472;Claudine-Romane;Colette;1900.0;Roman;liF14026;lnT24805
1472;1473;Claudine-Romane;Colette;1900.0;Roman;APB70983;rEw38907
1473;1474;Claudine-Romane;Colette;1900.0;Roman;xnT09728;DmO54972
1474;1475;Claudine-Romane;Colette;1900.0;Roman;wjS85726;ISr19475
1475;1476;Die Frau in Weiß;Wilkie Collins;1960.0;Roman;TzH82374;ERb75249
1476;1477;Die Frau in Weiß;Wilkie Collins;1960.0;Roman;zFb54802;VdU49518
1477;1478;Die Frau in Weiß;Wilkie Collins;1960.0;Roman;suk85937;SsD70691
1478;1479;Die Frau in Weiß;Wilkie Collins;1960.0;Roman;TNv79326;OBr46059
1479;1480;Die Frau in Weiß;Wilkie Collins;1960.0;Roman;Gvg61042;uRl03469
1480;1481;Die Frau in Weiß;Wilkie Collins;1960.0;Roman;IKX15367;roR56182
1481;1482;Die Abenteuer von Pinocchio;Carlo Collodi;1881.0;Kinderbuch;EFb81376;CuK15204
1482;1483;Die Abenteuer von Pinocchio;Carlo Collodi;1881.0;Kinderbuch;uYX28307;gLT59641
1483;1484;Die Abenteuer von Pinocchio;Carlo Collodi;1881.0;Kinderbuch;Onf04819;oBK25610
1484;1485;Die Abenteuer von Pinocchio;Carlo Collodi;1881.0;Kinderbuch;bzQ67195;eZL01589
1485;1486;Die Abenteuer von Pinocchio;Carlo Collodi;1881.0;Kinderbuch;oxq71984;Ifa50296
1486;1487;Die Abenteuer von Pinocchio;Carlo Collodi;1881.0;Kinderbuch;jeT40631;uEM25381
1487;1488;Herz der Finsternis;Joseph Conrad;1899.0;Erzählung;PBG48103;rXI24361
1488;1489;Herz der Finsternis;Joseph Conrad;1899.0;Erzählung;tvC30827;YyL48316
1489;1490;Herz der Finsternis;Joseph Conrad;1899.0;Erzählung;frz07495;VUp38945
1490;1491;Herz der Finsternis;Joseph Conrad;1899.0;Erzählung;xjK76450;QEJ68531
1491;1492;Herz der Finsternis;Joseph Conrad;1899.0;Erzählung;OVd34768;Hec59830
1492;1493;Herz der Finsternis;Joseph Conrad;1899.0;Erzählung;jZD61980;dWN57348
1493;1494;Herz der Finsternis;Joseph Conrad;1899.0;Erzählung;Isf04158;YSb24135
1494;1495;Lord Jim;Joseph Conrad;1900.0;Roman;RUs73651;KZz67019
1495;1496;Lord Jim;Joseph Conrad;1900.0;Roman;mPx29346;FZI10257
1496;1497;Lord Jim;Joseph Conrad;1900.0;Roman;dSP31089;ACH42089
1497;1498;Lord Jim;Joseph Conrad;1900.0;Roman;NYT17325;DrV78049
1498;1499;Lord Jim;Joseph Conrad;1900.0;Roman;lqC41639;dYs56807
1499;1500;Die Lederstrumpf-Erzählungen;James Fenimore Cooper;1823.0;Roman;oUL31486;XlW29607
1500;1501;Die Lederstrumpf-Erzählungen;James Fenimore Cooper;1823.0;Roman;BYk39806;bDN07316
1501;1502;Die Lederstrumpf-Erzählungen;James Fenimore Cooper;1823.0;Roman;ktB21048;Aan13564
1502;1503;Die Lederstrumpf-Erzählungen;James Fenimore Cooper;1823.0;Roman;IUC27951;pAG20317
1503;1504;Die Lederstrumpf-Erzählungen;James Fenimore Cooper;1823.0;Roman;rVK84963;riC31946
1504;1505;Rayuela – Himmel und Hölle;Julio Cortázar;1963.0;Roman;LMz50643;IWO35640
1505;1506;Rayuela – Himmel und Hölle;Julio Cortázar;1963.0;Roman;hbV84657;eDM76509
1506;1507;Rayuela – Himmel und Hölle;Julio Cortázar;1963.0;Roman;lVC78364;mJd96350
1507;1508;Rayuela – Himmel und Hölle;Julio Cortázar;1963.0;Roman;kdt32910;QTF86975
1508;1509;Rayuela – Himmel und Hölle;Julio Cortázar;1963.0;Roman;cTA01483;SLd78194
1509;1510;Rayuela – Himmel und Hölle;Julio Cortázar;1963.0;Roman;SqY82654;PWy49758
1510;1511;Rayuela – Himmel und Hölle;Julio Cortázar;1963.0;Roman;gNL23406;Xqh15943
1511;1512;Die Geschichte von Ulenspiegel;Charles de Coster;1867.0;Erzählung;Dfi41973;evg27496
1512;1513;Die Geschichte von Ulenspiegel;Charles de Coster;1867.0;Erzählung;bou09178;hIA58347
1513;1514;Die Geschichte von Ulenspiegel;Charles de Coster;1867.0;Erzählung;aBi45302;lrJ81542
1514;1515;Die Geschichte von Ulenspiegel;Charles de Coster;1867.0;Erzählung;PrO85709;Fbg34917
1515;1516;Die Geschichte von Ulenspiegel;Charles de Coster;1867.0;Erzählung;ZiH07153;jDY53729
1516;1517;Die Geschichte von Ulenspiegel;Charles de Coster;1867.0;Erzählung;qdm34187;Axg56413
1517;1518;Die Geschichte von Ulenspiegel;Charles de Coster;1867.0;Erzählung;SMu49867;Iaq63759
1518;1519;Homo sociologicus;Ralf Dahrendorf;1958.0;Sachbuch;BLh43027;vtC51860
1519;1520;Homo sociologicus;Ralf Dahrendorf;1958.0;Sachbuch;ExR64107;wNZ72459
1520;1521;Homo sociologicus;Ralf Dahrendorf;1958.0;Sachbuch;Uzf47905;rDT72914
1521;1522;Homo sociologicus;Ralf Dahrendorf;1958.0;Sachbuch;dcs05347;GQA40253
1522;1523;Homo sociologicus;Ralf Dahrendorf;1958.0;Sachbuch;yHX57863;GUx18675
1523;1524;Homo sociologicus;Ralf Dahrendorf;1958.0;Sachbuch;ydt87263;uSn91857
1524;1525;Erinnerungen an die Zukunft;Erich von Däniken;1968.0;Sachbuch;sZv27916;eYk26143
1525;1526;Erinnerungen an die Zukunft;Erich von Däniken;1968.0;Sachbuch;QxY65093;wTP85907
1526;1527;Erinnerungen an die Zukunft;Erich von Däniken;1968.0;Sachbuch;Cyh58623;scu47593
1527;1528;Erinnerungen an die Zukunft;Erich von Däniken;1968.0;Sachbuch;KWT32789;KpV27803
1528;1529;Erinnerungen an die Zukunft;Erich von Däniken;1968.0;Sachbuch;JBX32578;hSq96524
1529;1530;Erinnerungen an die Zukunft;Erich von Däniken;1968.0;Sachbuch;wlm42983;faH39210
1530;1531;Erinnerungen an die Zukunft;Erich von Däniken;1968.0;Sachbuch;sxa31542;Zqi29085
1531;1532;Die göttliche Komödie;Dante Alighieri;1472.0;Verserzählung;iKY29384;cjv79386
1532;1533;Die göttliche Komödie;Dante Alighieri;1472.0;Verserzählung;BgY59372;ZSE69570
1533;1534;Die göttliche Komödie;Dante Alighieri;1472.0;Verserzählung;pGW61523;hJn02416
1534;1535;Die göttliche Komödie;Dante Alighieri;1472.0;Verserzählung;TDP26034;NtE76190
1535;1536;Die göttliche Komödie;Dante Alighieri;1472.0;Verserzählung;eik39842;nvb39701
1536;1537;Die göttliche Komödie;Dante Alighieri;1472.0;Verserzählung;hIM02471;rxO06527
1537;1538;Über die Entstehung der Arten durch natürliche Zuchtwahl;Charles Darwin;1859.0;Sachbuch;vWS43968;HJW65842
1538;1539;Über die Entstehung der Arten durch natürliche Zuchtwahl;Charles Darwin;1859.0;Sachbuch;RAp41675;PLT28451
1539;1540;Über die Entstehung der Arten durch natürliche Zuchtwahl;Charles Darwin;1859.0;Sachbuch;oZW17350;QnE57836
1540;1541;Über die Entstehung der Arten durch natürliche Zuchtwahl;Charles Darwin;1859.0;Sachbuch;kSM65381;dYK80197
1541;1542;Über die Entstehung der Arten durch natürliche Zuchtwahl;Charles Darwin;1859.0;Sachbuch;pAW90351;ujX35472
1542;1543;Über die Entstehung der Arten durch natürliche Zuchtwahl;Charles Darwin;1859.0;Sachbuch;fnI40392;ZRg14237
1543;1544;Über die Entstehung der Arten durch natürliche Zuchtwahl;Charles Darwin;1859.0;Sachbuch;BvJ72485;quv38425
1544;1545;Also sprach Bellavista;Luciano De Crescenzo;1977.0;Roman/Sachbuch;NPj53847;nwP32467
1545;1546;Also sprach Bellavista;Luciano De Crescenzo;1977.0;Roman/Sachbuch;hSa53846;PWg34706
1546;1547;Also sprach Bellavista;Luciano De Crescenzo;1977.0;Roman/Sachbuch;BPR76219;FtC10947
1547;1548;Also sprach Bellavista;Luciano De Crescenzo;1977.0;Roman/Sachbuch;TSx86370;XTS62759
1548;1549;Also sprach Bellavista;Luciano De Crescenzo;1977.0;Roman/Sachbuch;JDZ64391;VhE14097
1549;1550;Robinson Crusoe;Daniel Defoe;1719.0;Roman;wgt19675;pwM79534
1550;1551;Robinson Crusoe;Daniel Defoe;1719.0;Roman;oXf93146;NoG17345
1551;1552;Robinson Crusoe;Daniel Defoe;1719.0;Roman;uPF34710;HLC31087
1552;1553;Robinson Crusoe;Daniel Defoe;1719.0;Roman;JUn80324;lYQ02871
1553;1554;Robinson Crusoe;Daniel Defoe;1719.0;Roman;NkM67412;fzi68953
1554;1555;Robinson Crusoe;Daniel Defoe;1719.0;Roman;trg60743;STV69507
1555;1556;Moll Flanders;Daniel Defoe;1722.0;Roman;yCz79361;RaV17253
1556;1557;Moll Flanders;Daniel Defoe;1722.0;Roman;Cet01365;yUe28531
1557;1558;Moll Flanders;Daniel Defoe;1722.0;Roman;woR75061;Yck51249
1558;1559;Moll Flanders;Daniel Defoe;1722.0;Roman;ydA28065;oFy96738
1559;1560;Moll Flanders;Daniel Defoe;1722.0;Roman;oBl71365;IYT46152
1560;1561;Moll Flanders;Daniel Defoe;1722.0;Roman;cnU85916;Etm37209
1561;1562;Moll Flanders;Daniel Defoe;1722.0;Roman;feq72893;Hry40162
1562;1563;Unterwelt;Don DeLillo;1997.0;Roman;QIe37690;mZI52816
1563;1564;Unterwelt;Don DeLillo;1997.0;Roman;ARv14729;cdg37215
1564;1565;Unterwelt;Don DeLillo;1997.0;Roman;HUg48031;AFc43715
1565;1566;Unterwelt;Don DeLillo;1997.0;Roman;ISs86594;Hfa18239
1566;1567;Unterwelt;Don DeLillo;1997.0;Roman;HaT65914;VDE38152
1567;1568;Unterwelt;Don DeLillo;1997.0;Roman;PyN81247;UjS09387
1568;1569;Abhandlung über die Methode des richtigen Vernunftgebrauchs;René Descartes;1637.0;Philosophie;pCu07126;Czw85293
1569;1570;Abhandlung über die Methode des richtigen Vernunftgebrauchs;René Descartes;1637.0;Philosophie;Mcy14269;POG41905
1570;1571;Abhandlung über die Methode des richtigen Vernunftgebrauchs;René Descartes;1637.0;Philosophie;qkI75490;UaM41983
1571;1572;Abhandlung über die Methode des richtigen Vernunftgebrauchs;René Descartes;1637.0;Philosophie;znV97152;iXT59182
1572;1573;Abhandlung über die Methode des richtigen Vernunftgebrauchs;René Descartes;1637.0;Philosophie;aTQ29465;Bfc30687
1573;1574;Kriminalgeschichte des Christentums;Karlheinz Deschner;1986.0;Sachbuch;vhy98632;EjA52961
1574;1575;Kriminalgeschichte des Christentums;Karlheinz Deschner;1986.0;Sachbuch;uNR21436;TzC26903
1575;1576;Kriminalgeschichte des Christentums;Karlheinz Deschner;1986.0;Sachbuch;vNb57109;Hsg50283
1576;1577;Kriminalgeschichte des Christentums;Karlheinz Deschner;1986.0;Sachbuch;JZH16028;ZtM97024
1577;1578;Kriminalgeschichte des Christentums;Karlheinz Deschner;1986.0;Sachbuch;YIa36087;HOe36458
1578;1579;Oliver Twist;Charles Dickens;1837.0;Roman;Fqa98307;KuA50923
1579;1580;Oliver Twist;Charles Dickens;1837.0;Roman;uCT36708;mIZ37658
1580;1581;Oliver Twist;Charles Dickens;1837.0;Roman;QGv83274;Sow04819
1581;1582;Oliver Twist;Charles Dickens;1837.0;Roman;XMG71235;KfH81925
1582;1583;Oliver Twist;Charles Dickens;1837.0;Roman;iga01489;vwC91723
1583;1584;Oliver Twist;Charles Dickens;1837.0;Roman;knc28691;fUv65432
1584;1585;Oliver Twist;Charles Dickens;1837.0;Roman;cKe36528;dDT75946
1585;1586;Oliver Twist;Charles Dickens;1837.0;Roman;fgy38642;hyw29875
1586;1587;David Copperfield;Charles Dickens;1849.0;Roman;JWI84301;eyB83519
1587;1588;David Copperfield;Charles Dickens;1849.0;Roman;RgE23154;ZCb59380
1588;1589;David Copperfield;Charles Dickens;1849.0;Roman;mJZ13574;QVD92603
1589;1590;David Copperfield;Charles Dickens;1849.0;Roman;ysz89015;gMn82615
1590;1591;David Copperfield;Charles Dickens;1849.0;Roman;lAr84137;FPN91635
1591;1592;David Copperfield;Charles Dickens;1849.0;Roman;HXD45032;jUE29653
1592;1593;David Copperfield;Charles Dickens;1849.0;Roman;bEg50643;Fuj09721
1593;1594;Große Erwartungen;Charles Dickens;1861.0;Roman;GVr28495;tUq02986
1594;1595;Große Erwartungen;Charles Dickens;1861.0;Roman;IyZ98164;PAp61209
1595;1596;Große Erwartungen;Charles Dickens;1861.0;Roman;npc75192;evZ67102
1596;1597;Große Erwartungen;Charles Dickens;1861.0;Roman;Yda28106;mcV48051
1597;1598;Große Erwartungen;Charles Dickens;1861.0;Roman;NyF15340;dlE90763
1598;1599;Große Erwartungen;Charles Dickens;1861.0;Roman;yZh64159;vMZ02769
1599;1600;Große Erwartungen;Charles Dickens;1861.0;Roman;szS35068;hBI68291
1600;1601;Große Erwartungen;Charles Dickens;1861.0;Roman;fOk54307;lkc13049
1601;1602;Enzyklopädie;Denis Diderot;1751.0;Sachbuch;rLQ50468;Tqu09138
1602;1603;Enzyklopädie;Denis Diderot;1751.0;Sachbuch;oUn71409;oFP37915
1603;1604;Enzyklopädie;Denis Diderot;1751.0;Sachbuch;dIA08691;QVc31280
1604;1605;Enzyklopädie;Denis Diderot;1751.0;Sachbuch;rcR32045;BXJ25407
1605;1606;Enzyklopädie;Denis Diderot;1751.0;Sachbuch;TAw59374;Meh68347
1606;1607;Enzyklopädie;Denis Diderot;1751.0;Sachbuch;KdD41895;tuN14723
1607;1608;Enzyklopädie;Denis Diderot;1751.0;Sachbuch;dJA19036;Hjh29416
1608;1609;Rameaus Neffe;Denis Diderot;1805.0;Roman;odq73165;mLA57643
1609;1610;Rameaus Neffe;Denis Diderot;1805.0;Roman;lGc98713;Kfs14873
1610;1611;Rameaus Neffe;Denis Diderot;1805.0;Roman;giY17895;oLb83207
1611;1612;Rameaus Neffe;Denis Diderot;1805.0;Roman;tWz58069;qEK57946
1612;1613;Rameaus Neffe;Denis Diderot;1805.0;Roman;lCx70836;aWb45903
1613;1614;So lasst uns denn ein Apfelbäumchen pflanzen;Hoimar von Ditfurth;1985.0;Sachbuch;lXq64953;AIC05872
1614;1615;So lasst uns denn ein Apfelbäumchen pflanzen;Hoimar von Ditfurth;1985.0;Sachbuch;tqK95712;fvC25417
1615;1616;So lasst uns denn ein Apfelbäumchen pflanzen;Hoimar von Ditfurth;1985.0;Sachbuch;dsj15486;kAl18057
1616;1617;So lasst uns denn ein Apfelbäumchen pflanzen;Hoimar von Ditfurth;1985.0;Sachbuch;pkI68451;egY12365
1617;1618;So lasst uns denn ein Apfelbäumchen pflanzen;Hoimar von Ditfurth;1985.0;Sachbuch;GCv06942;ijh05932
1618;1619;Die Schattenkönigin;Assia Djebar;1987.0;Roman;jFa78291;pKS89614
1619;1620;Die Schattenkönigin;Assia Djebar;1987.0;Roman;zVZ98245;bKh49167
1620;1621;Die Schattenkönigin;Assia Djebar;1987.0;Roman;NZf49705;Ifv74396
1621;1622;Die Schattenkönigin;Assia Djebar;1987.0;Roman;WTm63451;JnZ80192
1622;1623;Die Schattenkönigin;Assia Djebar;1987.0;Roman;puy38125;DQv68409
1623;1624;Betty Blue. 37.2° am Morgen;Philippe Djian;1985.0;Roman;Kof41290;wNQ29376
1624;1625;Betty Blue. 37.2° am Morgen;Philippe Djian;1985.0;Roman;wQL18720;ojl54628
1625;1626;Betty Blue. 37.2° am Morgen;Philippe Djian;1985.0;Roman;BjU64297;NrU32864
1626;1627;Betty Blue. 37.2° am Morgen;Philippe Djian;1985.0;Roman;pNd70981;rSa26519
1627;1628;Betty Blue. 37.2° am Morgen;Philippe Djian;1985.0;Roman;MTX59643;OTp97523
1628;1629;Betty Blue. 37.2° am Morgen;Philippe Djian;1985.0;Roman;Day54091;CVi40137
1629;1630;Berlin Alexanderplatz;Alfred Döblin;1929.0;Roman;jQh95812;Enw40673
1630;1631;Berlin Alexanderplatz;Alfred Döblin;1929.0;Roman;SAm81935;dWD25148
1631;1632;Berlin Alexanderplatz;Alfred Döblin;1929.0;Roman;nGz95746;Krv17589
1632;1633;Berlin Alexanderplatz;Alfred Döblin;1929.0;Roman;YEB36972;VFl17845
1633;1634;Berlin Alexanderplatz;Alfred Döblin;1929.0;Roman;XQb53069;doL97510
1634;1635;Berlin Alexanderplatz;Alfred Döblin;1929.0;Roman;ZFa25681;XAw52486
1635;1636;Berlin Alexanderplatz;Alfred Döblin;1929.0;Roman;uTw43895;wrQ98743
1636;1637;Berlin Alexanderplatz;Alfred Döblin;1929.0;Roman;NaB70269;riY46032
1637;1638;Ragtime;Edgar Lawrence Doctorow;1975.0;Roman;qTI17805;fqr98143
1638;1639;Ragtime;Edgar Lawrence Doctorow;1975.0;Roman;fCt48057;QMV42516
1639;1640;Ragtime;Edgar Lawrence Doctorow;1975.0;Roman;HVR07981;FoI58427
1640;1641;Ragtime;Edgar Lawrence Doctorow;1975.0;Roman;yZk12384;tPB08731
1641;1642;Ragtime;Edgar Lawrence Doctorow;1975.0;Roman;wBy46392;KkD45081
1642;1643;Ragtime;Edgar Lawrence Doctorow;1975.0;Roman;Izl93154;OSY68140
1643;1644;Ragtime;Edgar Lawrence Doctorow;1975.0;Roman;FSI12870;vFO05472
1644;1645;Die Strudlhofstiege;Heimito von Doderer;1951.0;Roman;DsX81346;XVk12043
1645;1646;Die Strudlhofstiege;Heimito von Doderer;1951.0;Roman;iLF04526;lTz25076
1646;1647;Die Strudlhofstiege;Heimito von Doderer;1951.0;Roman;asq25914;YTe83146
1647;1648;Die Strudlhofstiege;Heimito von Doderer;1951.0;Roman;gGv40652;Gbc24938
1648;1649;Die Strudlhofstiege;Heimito von Doderer;1951.0;Roman;GIc67238;BvS93827
1649;1650;Die Strudlhofstiege;Heimito von Doderer;1951.0;Roman;roq14823;cFl68135
1650;1651;Die Dämonen;Heimito von Doderer;1956.0;Roman;GoQ91548;IHF04318
1651;1652;Die Dämonen;Heimito von Doderer;1956.0;Roman;FLc30695;XKo35218
1652;1653;Die Dämonen;Heimito von Doderer;1956.0;Roman;TtQ28509;jPn05143
1653;1654;Die Dämonen;Heimito von Doderer;1956.0;Roman;xfl50681;XVr09768
1654;1655;Die Dämonen;Heimito von Doderer;1956.0;Roman;dBv31297;DSw17465
1655;1656;Die Dämonen;Heimito von Doderer;1956.0;Roman;vkA57192;kwM41562
1656;1657;Die Dämonen;Heimito von Doderer;1956.0;Roman;YGg54318;loe93718
1657;1658;Manhattan Transfer;John Dos Passos;1925.0;Roman;xCA46270;yVe51436
1658;1659;Manhattan Transfer;John Dos Passos;1925.0;Roman;sIu60257;CzZ75148
1659;1660;Manhattan Transfer;John Dos Passos;1925.0;Roman;Zcb96831;FqA01682
1660;1661;Manhattan Transfer;John Dos Passos;1925.0;Roman;IEs16089;NFO06913
1661;1662;Manhattan Transfer;John Dos Passos;1925.0;Roman;fnW75041;wpY61097
1662;1663;Manhattan Transfer;John Dos Passos;1925.0;Roman;ULT37089;yOf21954
1663;1664;Manhattan Transfer;John Dos Passos;1925.0;Roman;KQL87234;yQK61328
1664;1665;Manhattan Transfer;John Dos Passos;1925.0;Roman;LPY48395;nvI04831
1665;1666;Schuld und Sühne;Fjodor Dostojewski;1866.0;Roman;Rqx82901;KkQ15923
