ID_Bestand;Nr;Autor;Titel;Jahr;Art;Herkunft;Kennung;Zugriffsort
1839;281;Mircea Eliade;Geschichte der religiösen Ideen;1976;Religion;Rumänien;KyJ62198;GlO34675
1840;281;Mircea Eliade;Geschichte der religiösen Ideen;1976;Religion;Rumänien;eoi51734;Wmc13582
1841;281;Mircea Eliade;Geschichte der religiösen Ideen;1976;Religion;Rumänien;SMO49725;yqF49672
1842;281;Mircea Eliade;Geschichte der religiösen Ideen;1976;Religion;Rumänien;qfX97183;ZUp79845
1843;281;Mircea Eliade;Geschichte der religiösen Ideen;1976;Religion;Rumänien;obx68392;kqn97042
1844;281;Mircea Eliade;Geschichte der religiösen Ideen;1976;Religion;Rumänien;mzX78130;tXH85362
1845;282;Norbert Elias;Über den Prozeß der Zivilisation;1939;Sachbuch;Deutschland;iqg31520;mJo75064
1846;282;Norbert Elias;Über den Prozeß der Zivilisation;1939;Sachbuch;Deutschland;Dkd80346;BCG49138
1847;282;Norbert Elias;Über den Prozeß der Zivilisation;1939;Sachbuch;Deutschland;oXQ32041;cHL83092
1848;282;Norbert Elias;Über den Prozeß der Zivilisation;1939;Sachbuch;Deutschland;UTJ43980;cPH18476
1849;282;Norbert Elias;Über den Prozeß der Zivilisation;1939;Sachbuch;Deutschland;fDS54237;Gqf98017
1850;282;Norbert Elias;Über den Prozeß der Zivilisation;1939;Sachbuch;Deutschland;OKQ60391;LZw86153
1851;283;George Eliot;Middlemarch;1871;Roman;Großbritannien;xID87092;ZaY83694
1852;283;George Eliot;Middlemarch;1871;Roman;Großbritannien;Thp45731;wtQ76182
1853;283;George Eliot;Middlemarch;1871;Roman;Großbritannien;Hiy51046;LUN64298
1854;283;George Eliot;Middlemarch;1871;Roman;Großbritannien;PZt83024;gfM90256
1855;283;George Eliot;Middlemarch;1871;Roman;Großbritannien;sGk91375;dfS90814
1856;284;T.S. Eliot;Das wüste Land;1922;Lyrik;Großbritannien;vpZ53128;FLa69285
1857;284;T.S. Eliot;Das wüste Land;1922;Lyrik;Großbritannien;krB71645;Mjl10279
1858;284;T.S. Eliot;Das wüste Land;1922;Lyrik;Großbritannien;Nqd83270;TBO40795
1859;284;T.S. Eliot;Das wüste Land;1922;Lyrik;Großbritannien;uLI25103;KMs01387
1860;284;T.S. Eliot;Das wüste Land;1922;Lyrik;Großbritannien;hFq74612;Kvi24859
1861;284;T.S. Eliot;Das wüste Land;1922;Lyrik;Großbritannien;WwO48075;rIf61350
1862;284;T.S. Eliot;Das wüste Land;1922;Lyrik;Großbritannien;Zqo27185;kgE64593
1863;284;T.S. Eliot;Das wüste Land;1922;Lyrik;Großbritannien;Tnr82714;Yag53408
1864;285;Ralph Waldo Ellison;Unsichtbar;1952;Roman;USA;xGP01293;GLa48392
1865;285;Ralph Waldo Ellison;Unsichtbar;1952;Roman;USA;rMF62478;zYs94670
1866;285;Ralph Waldo Ellison;Unsichtbar;1952;Roman;USA;iuK43712;psj48561
1867;285;Ralph Waldo Ellison;Unsichtbar;1952;Roman;USA;geh14582;Plh37219
1868;285;Ralph Waldo Ellison;Unsichtbar;1952;Roman;USA;flH58469;xjO17694
1869;285;Ralph Waldo Ellison;Unsichtbar;1952;Roman;USA;gxd75941;NQR52704
1870;285;Ralph Waldo Ellison;Unsichtbar;1952;Roman;USA;Msn14239;tTX47693
1871;285;Ralph Waldo Ellison;Unsichtbar;1952;Roman;USA;fUL51438;RMH61730
1872;286;Michael Ende;Die unendliche Geschichte;1979;Roman;Deutschland;nHT07543;ZFL79280
1873;286;Michael Ende;Die unendliche Geschichte;1979;Roman;Deutschland;aKv90537;Kgc57813
1874;286;Michael Ende;Die unendliche Geschichte;1979;Roman;Deutschland;eXp57392;KDE89175
1875;286;Michael Ende;Die unendliche Geschichte;1979;Roman;Deutschland;hZb35107;JFL81936
1876;286;Michael Ende;Die unendliche Geschichte;1979;Roman;Deutschland;WpQ38529;xOt96250
1877;287;Bernt Engelmann;Wir Untertanen;1974;Sachbuch;Deutschland;hNq93602;UMO95243
1878;287;Bernt Engelmann;Wir Untertanen;1974;Sachbuch;Deutschland;sfQ26549;eDP31026
1879;287;Bernt Engelmann;Wir Untertanen;1974;Sachbuch;Deutschland;Xhw24987;zvP53781
1880;287;Bernt Engelmann;Wir Untertanen;1974;Sachbuch;Deutschland;oLI61573;tUm82195
1881;287;Bernt Engelmann;Wir Untertanen;1974;Sachbuch;Deutschland;aqY06293;WMH10296
1882;288;Per Olov Enquist;Kapitän Nemos Bibliothek;1991;Roman;Schweden;oQq37051;eHM04715
1883;288;Per Olov Enquist;Kapitän Nemos Bibliothek;1991;Roman;Schweden;fLP35298;zYN60943
1884;288;Per Olov Enquist;Kapitän Nemos Bibliothek;1991;Roman;Schweden;Iko25147;hNt78621
1885;288;Per Olov Enquist;Kapitän Nemos Bibliothek;1991;Roman;Schweden;WqI65284;vXo73245
1886;288;Per Olov Enquist;Kapitän Nemos Bibliothek;1991;Roman;Schweden;cle76394;wCY20715
1887;288;Per Olov Enquist;Kapitän Nemos Bibliothek;1991;Roman;Schweden;kGD21390;hEX82706
1888;288;Per Olov Enquist;Kapitän Nemos Bibliothek;1991;Roman;Schweden;mEC70365;pjQ40328
1889;288;Per Olov Enquist;Kapitän Nemos Bibliothek;1991;Roman;Schweden;JSh09247;xAZ16384
1890;289;Anna Enquist;Das Meisterstück;1994;Roman;Niederlande;VKP08746;Nja25810
1891;289;Anna Enquist;Das Meisterstück;1994;Roman;Niederlande;HuM46201;jAN34680
1892;289;Anna Enquist;Das Meisterstück;1994;Roman;Niederlande;OPN47219;Dsi95267
1893;289;Anna Enquist;Das Meisterstück;1994;Roman;Niederlande;rlO35601;Tcl15827
1894;289;Anna Enquist;Das Meisterstück;1994;Roman;Niederlande;tXc05316;LnA64932
1895;289;Anna Enquist;Das Meisterstück;1994;Roman;Niederlande;GdQ30568;dZt83946
1896;289;Anna Enquist;Das Meisterstück;1994;Roman;Niederlande;vfu01495;HCW06492
1897;290;Péter Esterházy;Harmonia Caelestis;2000;Roman;Ungarn;OyW92074;QkC64013
1898;290;Péter Esterházy;Harmonia Caelestis;2000;Roman;Ungarn;MNx84956;SMx08491
1899;290;Péter Esterházy;Harmonia Caelestis;2000;Roman;Ungarn;hYR81409;KWA21479
1900;290;Péter Esterházy;Harmonia Caelestis;2000;Roman;Ungarn;hqD96013;YoF97468
1901;290;Péter Esterházy;Harmonia Caelestis;2000;Roman;Ungarn;zFX97820;xdA87531
1902;290;Péter Esterházy;Harmonia Caelestis;2000;Roman;Ungarn;XcK40152;ZIy24716
1903;290;Péter Esterházy;Harmonia Caelestis;2000;Roman;Ungarn;Pug93571;mzr43075
1904;290;Péter Esterházy;Harmonia Caelestis;2000;Roman;Ungarn;lRr87912;Ewk54381
1905;291;Knut Faldbakken;Pan in Oslo;1985;Roman;Norwegen;gwW93875;WSV45713
1906;291;Knut Faldbakken;Pan in Oslo;1985;Roman;Norwegen;MmJ41032;rSo73590
1907;291;Knut Faldbakken;Pan in Oslo;1985;Roman;Norwegen;bRn27954;gQo21793
1908;291;Knut Faldbakken;Pan in Oslo;1985;Roman;Norwegen;zHg67940;HNL10254
1909;291;Knut Faldbakken;Pan in Oslo;1985;Roman;Norwegen;ERo46230;EKg90548
1910;292;Oriana Fallaci;Ein Mann;1979;Roman;Italien;DaW51294;rat52984
1911;292;Oriana Fallaci;Ein Mann;1979;Roman;Italien;XPi18320;jtQ31568
1912;292;Oriana Fallaci;Ein Mann;1979;Roman;Italien;Uyn51680;Pbe69327
1913;292;Oriana Fallaci;Ein Mann;1979;Roman;Italien;xbN56802;QPs40267
1914;292;Oriana Fallaci;Ein Mann;1979;Roman;Italien;PmR14972;CtU39827
1915;293;Hans Fallada;Kleiner Mann – was nun?;1932;Roman;Deutschland;nLD45708;uIg25193
1916;293;Hans Fallada;Kleiner Mann – was nun?;1932;Roman;Deutschland;dwe28701;kvV61087
1917;293;Hans Fallada;Kleiner Mann – was nun?;1932;Roman;Deutschland;UMJ86417;jBh70912
1918;293;Hans Fallada;Kleiner Mann – was nun?;1932;Roman;Deutschland;Osy15037;lkW13504
1919;293;Hans Fallada;Kleiner Mann – was nun?;1932;Roman;Deutschland;Okp32570;BlX60938
1920;293;Hans Fallada;Kleiner Mann – was nun?;1932;Roman;Deutschland;fnm61238;yvo49352
1921;293;Hans Fallada;Kleiner Mann – was nun?;1932;Roman;Deutschland;INM70931;vsL14509
1922;293;Hans Fallada;Kleiner Mann – was nun?;1932;Roman;Deutschland;NQq43629;VZI12847
1923;294;Hans Fallada;Wer einmal aus dem Blechnapf frisst;1934;Roman;Deutschland;DqN42758;uAJ85790
1924;294;Hans Fallada;Wer einmal aus dem Blechnapf frisst;1934;Roman;Deutschland;nZJ96524;uGW05467
1925;294;Hans Fallada;Wer einmal aus dem Blechnapf frisst;1934;Roman;Deutschland;Iud03451;iSf51368
1926;294;Hans Fallada;Wer einmal aus dem Blechnapf frisst;1934;Roman;Deutschland;GsA38560;pkg84906
1927;294;Hans Fallada;Wer einmal aus dem Blechnapf frisst;1934;Roman;Deutschland;LaV07439;eya63258
1928;294;Hans Fallada;Wer einmal aus dem Blechnapf frisst;1934;Roman;Deutschland;XaD29176;zVM56039
1929;294;Hans Fallada;Wer einmal aus dem Blechnapf frisst;1934;Roman;Deutschland;FqI82560;bnR74135
1930;294;Hans Fallada;Wer einmal aus dem Blechnapf frisst;1934;Roman;Deutschland;gzy59274;MWp71204
1931;295;Nuruddin Farah;Geheimnisse;1998;Roman;Somalia;nIT19256;Kuz27468
1932;295;Nuruddin Farah;Geheimnisse;1998;Roman;Somalia;aJo98345;iUP74861
1933;295;Nuruddin Farah;Geheimnisse;1998;Roman;Somalia;vbn49758;UJk13842
1934;295;Nuruddin Farah;Geheimnisse;1998;Roman;Somalia;lIT54792;mrI19637
1935;295;Nuruddin Farah;Geheimnisse;1998;Roman;Somalia;cOE61950;Nit71543
1936;295;Nuruddin Farah;Geheimnisse;1998;Roman;Somalia;zgD15634;DjR82639
1937;296;William Faulkner;Schall und Wahn;1929;Roman;USA;Oqa34589;Lth82134
1938;296;William Faulkner;Schall und Wahn;1929;Roman;USA;RGf97045;ksB65201
1939;296;William Faulkner;Schall und Wahn;1929;Roman;USA;sIr47869;bMB05713
1940;296;William Faulkner;Schall und Wahn;1929;Roman;USA;oWt26475;TmF13082
1941;296;William Faulkner;Schall und Wahn;1929;Roman;USA;aRn04291;gUK49186
1942;297;William Faulkner;Licht im August;1932;Roman;USA;Shq92457;Dro64871
1943;297;William Faulkner;Licht im August;1932;Roman;USA;zmJ27965;cIF12579
1944;297;William Faulkner;Licht im August;1932;Roman;USA;Tub12576;zOs68491
1945;297;William Faulkner;Licht im August;1932;Roman;USA;QLu93127;WZQ62907
1946;297;William Faulkner;Licht im August;1932;Roman;USA;mNn56324;rAa50614
1947;297;William Faulkner;Licht im August;1932;Roman;USA;Vhg40821;DOp02451
1948;297;William Faulkner;Licht im August;1932;Roman;USA;gSx15927;Hwb03286
1949;298;Abu I-Kasim Mansur Ferdausi;Das Königsbuch;982;Versepos;Persien;SMd56823;HGy34285
1950;298;Abu I-Kasim Mansur Ferdausi;Das Königsbuch;982;Versepos;Persien;NCy09374;dXx69012
1951;298;Abu I-Kasim Mansur Ferdausi;Das Königsbuch;982;Versepos;Persien;FJN65032;XgH62479
1952;298;Abu I-Kasim Mansur Ferdausi;Das Königsbuch;982;Versepos;Persien;enZ64390;MLx87593
1953;298;Abu I-Kasim Mansur Ferdausi;Das Königsbuch;982;Versepos;Persien;NUS01682;fRd04126
1954;298;Abu I-Kasim Mansur Ferdausi;Das Königsbuch;982;Versepos;Persien;RwU84690;GMs93801
1955;299;Lion Feuchtwanger;Jud Süß;1925;Roman;Deutschland;INp96840;zsd08417
1956;299;Lion Feuchtwanger;Jud Süß;1925;Roman;Deutschland;NSK46723;mOx30694
1957;299;Lion Feuchtwanger;Jud Süß;1925;Roman;Deutschland;Kus68504;HNw37501
1958;299;Lion Feuchtwanger;Jud Süß;1925;Roman;Deutschland;FPh26845;GXh93456
1959;299;Lion Feuchtwanger;Jud Süß;1925;Roman;Deutschland;dbg52968;DPY27083
1960;299;Lion Feuchtwanger;Jud Süß;1925;Roman;Deutschland;fLs75248;oIB30845
1961;300;Lion Feuchtwanger;Exil;1940;Roman;Deutschland;vOR86912;MsU57123
1962;300;Lion Feuchtwanger;Exil;1940;Roman;Deutschland;qWI57914;vZI52948
1963;300;Lion Feuchtwanger;Exil;1940;Roman;Deutschland;BUq15834;bTU86420
1964;300;Lion Feuchtwanger;Exil;1940;Roman;Deutschland;kEf09351;rQg95324
1965;300;Lion Feuchtwanger;Exil;1940;Roman;Deutschland;OrW35826;PID58614
1966;300;Lion Feuchtwanger;Exil;1940;Roman;Deutschland;Utl58637;YTW40659
1967;300;Lion Feuchtwanger;Exil;1940;Roman;Deutschland;SoQ52861;kdI86702
1968;300;Lion Feuchtwanger;Exil;1940;Roman;Deutschland;FsB76524;ciY05268
1969;301;Henry Fielding;Die Geschichte des Tom Jones, eines Findlings;1749;Roman;Großbritannien;gBJ14972;SnW30578
1970;301;Henry Fielding;Die Geschichte des Tom Jones, eines Findlings;1749;Roman;Großbritannien;UgT34608;fIx14357
1971;301;Henry Fielding;Die Geschichte des Tom Jones, eines Findlings;1749;Roman;Großbritannien;cgs24386;tdP87406
1972;301;Henry Fielding;Die Geschichte des Tom Jones, eines Findlings;1749;Roman;Großbritannien;BPW26748;Yke48936
1973;301;Henry Fielding;Die Geschichte des Tom Jones, eines Findlings;1749;Roman;Großbritannien;YIz24095;efy79603
1974;302;Francis Scott Fitzgerald;Der große Gatsby;1925;Roman;USA;Wst46279;nKL02684
1975;302;Francis Scott Fitzgerald;Der große Gatsby;1925;Roman;USA;rKJ17356;yjo57946
1976;302;Francis Scott Fitzgerald;Der große Gatsby;1925;Roman;USA;Nmc57391;Crs65139
1977;302;Francis Scott Fitzgerald;Der große Gatsby;1925;Roman;USA;ZVg53294;AuG39175
1978;302;Francis Scott Fitzgerald;Der große Gatsby;1925;Roman;USA;SJV10324;ZtL91068
1979;302;Francis Scott Fitzgerald;Der große Gatsby;1925;Roman;USA;TcN32015;rHQ31487
1980;303;Gustave Flaubert;Madame Bovary;1856;Roman;Frankreich;iUT40217;pYX70342
1981;303;Gustave Flaubert;Madame Bovary;1856;Roman;Frankreich;YEw25803;ABK39184
1982;303;Gustave Flaubert;Madame Bovary;1856;Roman;Frankreich;fVD35840;czW42936
1983;303;Gustave Flaubert;Madame Bovary;1856;Roman;Frankreich;yYG02143;miC36804
1984;303;Gustave Flaubert;Madame Bovary;1856;Roman;Frankreich;cHf71034;pjo31928
1985;303;Gustave Flaubert;Madame Bovary;1856;Roman;Frankreich;xbU32780;HvR38507
1986;304;Gustave Flaubert;Lehrjahre des Gefühls;1869;Roman;Frankreich;wzV87253;GbY21094
1987;304;Gustave Flaubert;Lehrjahre des Gefühls;1869;Roman;Frankreich;Yhv43812;jft95802
1988;304;Gustave Flaubert;Lehrjahre des Gefühls;1869;Roman;Frankreich;Ejl05879;XIi26504
1989;304;Gustave Flaubert;Lehrjahre des Gefühls;1869;Roman;Frankreich;Mzp46715;IiX38012
1990;304;Gustave Flaubert;Lehrjahre des Gefühls;1869;Roman;Frankreich;ywW48901;KpT86254
1991;304;Gustave Flaubert;Lehrjahre des Gefühls;1869;Roman;Frankreich;UwM82605;wts41793
1992;304;Gustave Flaubert;Lehrjahre des Gefühls;1869;Roman;Frankreich;zTB05613;aZJ62301
1993;304;Gustave Flaubert;Lehrjahre des Gefühls;1869;Roman;Frankreich;gwh42736;TWw30218
1994;305;Ken Follett;Die Nadel;1978;Roman;Großbritannien;hgY07532;Uwt72085
1995;305;Ken Follett;Die Nadel;1978;Roman;Großbritannien;tXc18549;tOn87321
1996;305;Ken Follett;Die Nadel;1978;Roman;Großbritannien;FXH74162;Rcz32965
1997;305;Ken Follett;Die Nadel;1978;Roman;Großbritannien;Abp49850;cIE46389
1998;305;Ken Follett;Die Nadel;1978;Roman;Großbritannien;BwR48167;Gmo05147
1999;305;Ken Follett;Die Nadel;1978;Roman;Großbritannien;jYB38057;kNW96031
2000;305;Ken Follett;Die Nadel;1978;Roman;Großbritannien;NSz15846;SxP72150
2001;305;Ken Follett;Die Nadel;1978;Roman;Großbritannien;SPO31586;olX40621
2002;306;Theodor Fontane;Schach von Wuthenow;1883;Novelle;Deutschland;Tuw13760;YIy56301
2003;306;Theodor Fontane;Schach von Wuthenow;1883;Novelle;Deutschland;pZC94273;vVh24839
2004;306;Theodor Fontane;Schach von Wuthenow;1883;Novelle;Deutschland;fjL68120;kqS02139
2005;306;Theodor Fontane;Schach von Wuthenow;1883;Novelle;Deutschland;pWg08695;jTI94356
2006;306;Theodor Fontane;Schach von Wuthenow;1883;Novelle;Deutschland;SRM68134;zfg74932
2007;306;Theodor Fontane;Schach von Wuthenow;1883;Novelle;Deutschland;dQj82491;UZR01694
2008;307;Theodor Fontane;Der Stechlin;1899;Roman;Deutschland;pTv85470;Hdv78029
2009;307;Theodor Fontane;Der Stechlin;1899;Roman;Deutschland;lWu13807;Lzv13876
2010;307;Theodor Fontane;Der Stechlin;1899;Roman;Deutschland;PWn36214;PoM52179
2011;307;Theodor Fontane;Der Stechlin;1899;Roman;Deutschland;gxG12597;aFN78531
2012;307;Theodor Fontane;Der Stechlin;1899;Roman;Deutschland;QdR48012;gQi60549
2013;308;Richard Ford;Unabhängigkeitstag;1995;Roman;USA;JFN92751;Vqo21946
2014;308;Richard Ford;Unabhängigkeitstag;1995;Roman;USA;CXy14283;Zxr42916
2015;308;Richard Ford;Unabhängigkeitstag;1995;Roman;USA;tEI19450;dwg79860
2016;308;Richard Ford;Unabhängigkeitstag;1995;Roman;USA;iQE78152;uSC18240
2017;308;Richard Ford;Unabhängigkeitstag;1995;Roman;USA;yGN29785;MyU24983
2018;309;Edward Morgan Forster;Zimmer mit Aussicht;1908;Roman;Großbritannien;oZT12364;QyS63748
2019;309;Edward Morgan Forster;Zimmer mit Aussicht;1908;Roman;Großbritannien;ljp17536;EpW63419
2020;309;Edward Morgan Forster;Zimmer mit Aussicht;1908;Roman;Großbritannien;NUf17832;zwu98064
2021;309;Edward Morgan Forster;Zimmer mit Aussicht;1908;Roman;Großbritannien;OzL36810;Rxo83692
2022;309;Edward Morgan Forster;Zimmer mit Aussicht;1908;Roman;Großbritannien;nrP09152;VcO32769
2023;309;Edward Morgan Forster;Zimmer mit Aussicht;1908;Roman;Großbritannien;MFn48157;EtC19082
2024;310;Frederick Forsyth;Der Schakal;1971;Roman;Großbritannien;kJO59861;zOq80561
2025;310;Frederick Forsyth;Der Schakal;1971;Roman;Großbritannien;JRg90672;Meu30568
2026;310;Frederick Forsyth;Der Schakal;1971;Roman;Großbritannien;ray96350;eRw59214
2027;310;Frederick Forsyth;Der Schakal;1971;Roman;Großbritannien;Ynr48127;HWk10475
2028;310;Frederick Forsyth;Der Schakal;1971;Roman;Großbritannien;mrK86159;ytL50134
2029;311;Erik Fosnes Hansen;Choral am Ende der Reise;1990;Roman;Norwegen;ojh48397;gvo76945
2030;311;Erik Fosnes Hansen;Choral am Ende der Reise;1990;Roman;Norwegen;oIc04296;pMN82419
2031;311;Erik Fosnes Hansen;Choral am Ende der Reise;1990;Roman;Norwegen;KqF51264;del40398
2032;311;Erik Fosnes Hansen;Choral am Ende der Reise;1990;Roman;Norwegen;qdz92758;sSN38254
2033;311;Erik Fosnes Hansen;Choral am Ende der Reise;1990;Roman;Norwegen;pwG71532;awG06573
2034;311;Erik Fosnes Hansen;Choral am Ende der Reise;1990;Roman;Norwegen;rPo60817;Hyc28716
2035;311;Erik Fosnes Hansen;Choral am Ende der Reise;1990;Roman;Norwegen;oav39612;JRt01834
2036;311;Erik Fosnes Hansen;Choral am Ende der Reise;1990;Roman;Norwegen;uOZ07189;woW95283
2037;312;Michel Foucault;Die Ordnung der Dinge;1966;Philosophie;Frankreich;EFA56238;mxg31587
2038;312;Michel Foucault;Die Ordnung der Dinge;1966;Philosophie;Frankreich;PZH83957;dBn56801
2039;312;Michel Foucault;Die Ordnung der Dinge;1966;Philosophie;Frankreich;ZPu70654;GHc36280
2040;312;Michel Foucault;Die Ordnung der Dinge;1966;Philosophie;Frankreich;Iiq87041;MPD46983
2041;312;Michel Foucault;Die Ordnung der Dinge;1966;Philosophie;Frankreich;PnB90864;htN12635
2042;312;Michel Foucault;Die Ordnung der Dinge;1966;Philosophie;Frankreich;oGf43801;sWN94376
2043;312;Michel Foucault;Die Ordnung der Dinge;1966;Philosophie;Frankreich;Rct05418;MjW43295
2044;313;Paula Fox;Was am Ende bleibt;1971;Roman;USA;jxW01462;Xyb63517
2045;313;Paula Fox;Was am Ende bleibt;1971;Roman;USA;Ulk57290;vzM15086
2046;313;Paula Fox;Was am Ende bleibt;1971;Roman;USA;pTs69205;zgH28761
2047;313;Paula Fox;Was am Ende bleibt;1971;Roman;USA;KMU75308;LfW53801
2048;313;Paula Fox;Was am Ende bleibt;1971;Roman;USA;xGt96481;Ofk47590
2049;314;Janet Frame;Ein Engel an meiner Tafel;1983;Roman;Neuseeland;Cwd50237;SaZ75219
2050;314;Janet Frame;Ein Engel an meiner Tafel;1983;Roman;Neuseeland;ezl16492;clz53049
2051;314;Janet Frame;Ein Engel an meiner Tafel;1983;Roman;Neuseeland;bcU62013;Wew39106
2052;314;Janet Frame;Ein Engel an meiner Tafel;1983;Roman;Neuseeland;Syc89560;tFn89075
2053;314;Janet Frame;Ein Engel an meiner Tafel;1983;Roman;Neuseeland;Fwl53094;wLp91735
2054;315;Anatole France;Die Götter dürsten;1912;Roman;Frankreich;nrq20371;eCY89107
2055;315;Anatole France;Die Götter dürsten;1912;Roman;Frankreich;vQJ23795;fok78206
2056;315;Anatole France;Die Götter dürsten;1912;Roman;Frankreich;HQa43958;yQO38026
2057;315;Anatole France;Die Götter dürsten;1912;Roman;Frankreich;zGa82910;RQD47608
2058;315;Anatole France;Die Götter dürsten;1912;Roman;Frankreich;GUv39416;nUQ69418
2059;315;Anatole France;Die Götter dürsten;1912;Roman;Frankreich;vgt95820;bTP39625
2060;315;Anatole France;Die Götter dürsten;1912;Roman;Frankreich;eDn06792;dMt16908
2061;315;Anatole France;Die Götter dürsten;1912;Roman;Frankreich;pfG54320;Aph80239
2062;316;Anne Frank;Tagebuch der Anne Frank;1944;Tagebuch;Deutschland;oJa28374;aCs53692
2063;316;Anne Frank;Tagebuch der Anne Frank;1944;Tagebuch;Deutschland;dvN78930;jnl91643
2064;316;Anne Frank;Tagebuch der Anne Frank;1944;Tagebuch;Deutschland;sVk85716;Ntw63012
2065;316;Anne Frank;Tagebuch der Anne Frank;1944;Tagebuch;Deutschland;Xgw79406;Hti04827
2066;316;Anne Frank;Tagebuch der Anne Frank;1944;Tagebuch;Deutschland;Kru35874;vQq21743
2067;316;Anne Frank;Tagebuch der Anne Frank;1944;Tagebuch;Deutschland;Dxe46123;zuF17236
2068;316;Anne Frank;Tagebuch der Anne Frank;1944;Tagebuch;Deutschland;bBe06245;mDP67042
2069;316;Anne Frank;Tagebuch der Anne Frank;1944;Tagebuch;Deutschland;Fwg08471;ILX57314
2070;317;Sigmund Freud;Die Traumdeutung;1900;Sachbuch;Österreich;oXU87196;oDd26083
2071;317;Sigmund Freud;Die Traumdeutung;1900;Sachbuch;Österreich;EPc13029;FqP09374
2072;317;Sigmund Freud;Die Traumdeutung;1900;Sachbuch;Österreich;hoq42630;ENj84563
2073;317;Sigmund Freud;Die Traumdeutung;1900;Sachbuch;Österreich;Wfb37186;zfm48716
2074;317;Sigmund Freud;Die Traumdeutung;1900;Sachbuch;Österreich;XiV53106;cOG32145
2075;318;Sigmund Freud;Das Ich und das Es;1923;Sachbuch;Österreich;wFH96210;iJn60147
2076;318;Sigmund Freud;Das Ich und das Es;1923;Sachbuch;Österreich;wQG01547;oTF83462
2077;318;Sigmund Freud;Das Ich und das Es;1923;Sachbuch;Österreich;ebA04532;Xcx74905
2078;318;Sigmund Freud;Das Ich und das Es;1923;Sachbuch;Österreich;OHx90371;plF48952
2079;318;Sigmund Freud;Das Ich und das Es;1923;Sachbuch;Österreich;hKn65390;Hyg94320
2080;318;Sigmund Freud;Das Ich und das Es;1923;Sachbuch;Österreich;yJi32975;hrG37068
2081;318;Sigmund Freud;Das Ich und das Es;1923;Sachbuch;Österreich;zYS79138;Xrp36149
2082;319;Sigmund Freud;Das Unbehagen in der Kultur;1927;Sachbuch;Österreich;YUI64798;gVt18692
2083;319;Sigmund Freud;Das Unbehagen in der Kultur;1927;Sachbuch;Österreich;tcK23159;HTp15062
2084;319;Sigmund Freud;Das Unbehagen in der Kultur;1927;Sachbuch;Österreich;MUp90658;TWR68712
2085;319;Sigmund Freud;Das Unbehagen in der Kultur;1927;Sachbuch;Österreich;PRH15296;wCb37154
2086;319;Sigmund Freud;Das Unbehagen in der Kultur;1927;Sachbuch;Österreich;Sij08963;rXu65927
2087;319;Sigmund Freud;Das Unbehagen in der Kultur;1927;Sachbuch;Österreich;Oua62785;Gci08162
